@relation data_after_attack_1_epochs_20_iter_25_pts_1e-07_eps_1_iter



@attribute vehicle1.identifier numeric

@attribute vehicle1.trajectory numeric

@attribute vehicle2.identifier numeric

@attribute vehicle2.trajectory numeric

@attribute vehicle3.identifier numeric

@attribute vehicle3.trajectory numeric

@attribute vehicle4.identifier numeric

@attribute vehicle4.trajectory numeric

@attribute vehicle5.identifier numeric

@attribute vehicle5.trajectory numeric

@attribute distractors.butterfly_level numeric

@attribute distractors.bird_level numeric

@attribute distractors.far_moving_vegetation numeric

@attribute distractors.close_moving_vegetation numeric

@attribute occultants.solid_level numeric

@attribute occultants.semi_transparent_level numeric

@attribute capture.illumination_level numeric

@attribute capture.global_light_change_level numeric

@attribute capture.local_light_change_level numeric

@attribute capture.heat_haze_level numeric

@attribute capture.humidity_level numeric

@attribute capture.fog_level numeric

@attribute signal_quality.force_balance numeric

@attribute signal_quality.luminance_mean numeric

@attribute signal_quality.luminance_dev numeric

@attribute signal_quality.chrominance_U_mean numeric

@attribute signal_quality.chrominance_U_dev numeric

@attribute signal_quality.chrominance_V_mean numeric

@attribute signal_quality.chrominance_V_dev numeric

@attribute signal_quality.blur_level numeric

@attribute signal_quality.static_noise_level numeric

@attribute signal_quality.dynamic_noise_level numeric

@attribute signal_quality.frame_instability numeric

@attribute signal_quality.line_instability numeric

@attribute signal_quality.compression_artefact_level numeric

@attribute class {0,1}


@data
12,6,4,4,6,0,14,7,3,2,0.565066,0.002049,0.285262,0.609244,0.688687,0.196927,0.326345,0.629845,0.736667,0,0,0,0,159.531,38.8593,136.386,23.4213,130.875,11.4341,0,0,0,0,0,0,0

2,3,8,3,4,1,9,6,15,6,0.378258,0.079761,0.192608,0.581957,0.893803,0.247632,0.958501,0.29375,0.06845,0.033191,0,0,0,175.125,47.4999,139.45,24.1704,127.26,22.6749,0,0,0,0,0,0,0

14,1,15,0,11,7,5,6,13,0,0.106204,0.024566,0.143239,0.499098,0.804755,0.001477,0.495506,0.072891,0.516825,0,0,0,0,87.9018,65.8653,127.095,15.4061,113.784,4.10689,0,0,0,0,0,0,0

2,2,6,0,12,3,15,6,8,3,0.30001,0.497876,0.433255,0.355306,0.697582,0.988203,0.516353,0.512855,0.350767,0,0,0,0,113.699,27.515,127.313,14.5086,129.123,11.1921,0,0,0,0,0,0,0

7,3,10,6,15,0,10,0,10,3,0.179339,0.362334,0.260715,0.381737,0.11669,0.650517,0.638206,0.003657,0.448774,0,0,0,0,127.826,35.5944,136.006,6.38116,122.813,8.96998,0,0.714332,0,0,0,0,0

5,0,1,6,4,3,1,0,5,4,0.184743,0.213199,0.294711,0.766903,0.221271,0.60572,0.850725,0.239553,0.313429,0,0,0,0,88.0301,12.0856,121.269,2.84553,124.993,8.87375,0,0,0,0,0,0,0

6,0,14,7,2,4,5,1,2,3,0.093395,0.067773,0.763044,0.995307,0.332087,0.843158,0.274957,0.164982,0.05119,0,0,0,0,97.8084,59.8477,139.079,11.4055,132.992,15.432,0.742307,0,0,0,0,0,1

15,4,2,0,14,0,2,5,2,1,0.526191,0.010868,0.287133,0.612003,0.641122,0.37946,0.835343,0.747674,0.036652,0,0,0,0,93.1904,2.5676,117.375,26.4004,121.333,20.099,0,0.30749,0,0,0,0,0

7,6,4,3,3,6,2,2,15,2,0.350006,0.188215,0.748259,0.76816,0.935196,0.006155,0.63951,0.017559,0.796248,0,0,0,0,113.515,17.5598,136.802,25.0633,123.545,14.3512,0,0,0,0,0,0,0

6,6,4,6,1,6,7,1,12,3,0.81276,0.017648,0.344848,0.858767,0.491246,0.119209,0.985592,0.846209,0.073033,0.396422,0,0,0,89.8162,38.5547,112.852,10.7704,132.148,18.6864,0,0,0,0,0,0,0

14,4,3,3,11,4,7,0,1,0,0.129166,0.060142,0.327811,0.809973,0.886711,0.388446,0.483989,0.006027,0.125873,0,0,0,0,105.125,6.50834,119.515,11.4246,119.744,1.95032,0,0,0,0,0,0,0

15,0,10,2,6,1,14,4,2,7,0.145512,0.132554,0.669345,0.439328,0.845463,0.41705,0.829513,0.097909,0.267357,0,0,0,0,171.702,39.3535,128.89,18.9749,117.617,5.18251,0,0,0,0,0,0,0

11,1,4,7,4,0,13,0,1,7,0.493507,0.025627,0.124688,0.807461,0.347646,0.873022,0.796322,0.375406,0.25305,0,0,0,0,147.688,4.68351,120.282,6.45633,129.873,1.42853,0,0,0,0,0,0,0

13,2,0,5,0,7,10,5,11,4,0.355255,0.286101,0.038217,0.168755,0.252362,0.227587,0.458369,0.047101,0.140246,0,0,0,0,135.665,76.1185,121.402,21.1896,128.643,2.76162,0,0.425681,0,0,0,0,0

5,7,9,2,5,0,9,5,5,3,0.815115,0.008542,0.534929,0.2996,0.933306,0.676759,0.960979,0.014252,0.540864,0.010511,0,0,0,87.7764,66.4799,135.128,1.44446,139.934,25.5229,0.630369,0,0,0,0,0,1

8,4,10,1,11,7,7,6,1,5,0.129798,0.124377,0.93644,0.115031,0.962093,0.240793,0.777392,0.00151,0.014013,0,0,0,0,81.9351,78.6067,125.68,11.8142,137.912,5.58806,0.20369,0,0,0,0,0,1

1,5,8,4,8,7,4,7,9,6,0.165136,0.639723,0.508881,0.779177,0.172699,0.597988,0.644615,0.413885,0.188047,0,0,0,0,98.6686,74.9275,112.363,26.9762,140.728,1.18299,0,0,0,0,0,0,0

4,1,1,0,4,1,15,3,9,4,0.011815,0.028601,0.755657,0.671118,0.962704,0.461704,0.962025,0.341085,0.089714,0.120039,0,0,0,127.951,9.5966,114.851,11.9644,137.881,19.0559,0,0,0,0,0,0,0

4,3,14,0,4,5,8,0,15,1,0.315206,0.038022,0.783662,0.398842,0.536744,0.431359,0.878192,0.517765,0.333201,0,0,0,0,149.997,2.91183,118.148,26.2405,129.001,21.2581,0,0,0,0,0,0,0

0,4,13,1,0,7,6,6,15,0,0.600493,0.166349,0.79081,0.085638,0.859453,0.707419,0.902962,0.090109,0.570897,0.075802,0,0,0,170.705,9.08599,138.297,14.566,127.013,29.2156,0,0,0,0,0,0,0

14,1,5,5,13,7,8,7,3,3,0.120053,0.010759,0.400343,0.713668,0.917936,0.640063,0.174307,0.480587,0.663932,0,0,0,0,155.358,50.6196,140.824,18.9776,119.502,5.27036,0,0,0,0,0,0,0

3,6,5,5,2,6,13,5,0,6,0.567202,0.008789,0.888383,0.319605,0.743792,0.204193,0.562782,0.395108,0.021489,0,0,0,0,167.447,9.69812,134.89,24.2955,135.614,17.2333,0,0,0,0,0,0,0

11,0,2,5,13,3,9,3,12,5,0.077942,0.054986,0.081894,0.275319,0.425793,0.222189,0.29727,0.443446,0.211088,0,0,0,0,91.7598,87.4844,112.301,5.1724,143.022,12.9128,0,0,0,0,0,0,0

8,7,1,4,11,2,3,5,3,7,0.550291,0.100139,0.214586,0.566634,0.270774,0.994229,0.965028,0.425596,0.576887,0.241233,0,0,0,98.8088,23.6409,138.395,21.2862,137.458,19.5003,0,0,0,0,0,0.64565,0

3,6,10,3,3,7,10,7,5,3,0.832236,0.008002,0.399906,0.522437,0.774177,0.618709,0.692535,0.117875,0.266337,0,0,0,0,121.632,23.4473,118.888,12.9698,134.877,24.9966,0,0,0,0,0,0,0

15,1,12,7,7,0,8,3,12,4,0.063595,0.119688,0.073491,0.961339,0.575217,0.03273,0.661627,0.023584,0.436111,0,0,0,0,133.288,15.7192,139.98,21.2024,126.964,10.4359,0.195865,0,0,0,0,0,1

6,0,4,7,6,5,12,2,2,2,0.11764,0.014327,0.278284,0.129795,0.014146,0.823783,0.62703,0.390321,0.014434,0,0,0,0,82.1588,44.7733,133.7,21.4449,138.723,24.7427,0,0,0,0,0,0,0

12,0,0,5,8,5,2,4,9,2,0.084571,0.03342,0.143155,0.484228,0.11556,0.947802,0.2532,0.023545,0.09954,0,0,0,0,88.4974,54.5589,136.806,6.07414,140.357,20.8068,0,0,0,0,0,0.829252,1

15,7,15,5,9,4,9,1,2,2,0.546865,0.238689,0.210447,0.105503,0.732175,0.672952,0.367556,0.268436,0.187262,0,0,0,0,103.508,39.3975,141.853,10.3919,113.517,28.665,0,0,0,0,0,0,0

4,1,12,1,12,5,4,1,11,0,0.160242,0.000718,0.513077,0.197301,0.813103,0.964914,0.635008,0.000837,0.188689,0,0,0,0,162.669,8.79656,136.415,12.686,140.139,1.55984,0,0,0,0,0,0,0

3,7,4,0,10,0,15,1,0,4,0.026867,0.145836,0.337237,0.268609,0.678957,0.436934,0.385871,0.250974,0.195037,0,0,0,0,173.574,56.6888,139.862,4.17542,122.058,3.68635,0,0,0,0,0,0,0

4,6,1,3,5,1,10,2,3,7,0.837005,0.27569,0.095544,0.696625,0.376751,0.890664,0.537146,0.033815,0.408583,0,0,0,0,104.707,63.8632,138.783,21.7504,128.785,3.59591,0,0,0,0,0,0,0

5,4,14,6,6,0,1,4,3,4,0.192911,0.622937,0.717184,0.236726,0.826932,0.117674,0.662827,0.158312,0.187421,0,0,0,0,123.618,22.0453,130.898,30.3481,131.634,20.7559,0,0,0,0,0,0.969852,1

3,5,9,1,2,0,8,7,5,6,0.051654,0.098139,0.782746,0.973892,0.456001,0.065049,0.594813,0.130784,0.385096,0,0,0,0,86.7577,70.6742,124.475,11.8121,121.655,12.1384,0,0,0,0,0,0,0

3,7,12,7,15,5,3,1,7,4,0.40125,0.005731,0.70645,0.649859,0.27854,0.841287,0.942761,0.378919,0.038412,0.000953,0,0,0,125.9,31.5498,143.676,3.31855,117.282,12.9264,0,0,0,0,0,0,0

13,4,10,1,3,4,12,4,0,7,0.00182,0.192998,0.137591,0.562003,0.407568,0.033489,0.555469,0.555515,0.001007,0,0,0,0,146.625,7.08707,130.961,15.7424,127.413,7.13908,0,0,0.786826,0,0,0,1

14,3,15,2,13,4,5,0,12,3,0.234506,0.008629,0.765466,0.842215,0.201201,0.603829,0.551962,0.217717,0.856622,0,0,0,0,138.171,1.54994,131.246,5.66412,137.118,26.9297,0,0,0,0,0,0,0

14,4,14,6,10,6,6,4,13,5,0.660301,0.067386,0.427867,0.017047,0.596322,0.782138,0.453983,0.023754,0.043145,0,0,0,0,121.422,70.1361,138.777,4.46109,114.34,25.4824,0,0,0,0,0,0,0

8,2,11,5,14,7,15,3,8,4,0.003468,0.263569,0.200491,0.35451,0.21024,0.577282,0.769562,0.111635,0.103527,0,0,0,0,105.419,4.20407,140.676,9.46081,141.34,30.5503,0,0,0,0,0,0,0

4,6,12,0,3,6,1,1,3,5,0.139544,0.007416,0.290307,0.159455,0.182231,0.121889,0.327482,0.103968,0.51791,0,0,0,0,138.059,70.2519,120.781,4.55174,118.388,10.2372,0,0,0,0,0,0,0

0,0,3,3,14,7,2,2,3,4,0.012396,0.018877,0.694756,0.948501,0.446169,0.479495,0.998518,0.287081,0.049364,0.330067,0,0,0,112.798,74.6887,133.638,26.2133,141.563,9.57194,0,0,0,0,0,0,0

7,2,5,6,6,4,8,5,10,1,0.404551,0.284168,0.377921,0.989337,0.135224,0.608415,0.148574,0.410895,0.28866,0,0,0,0,101.706,64.3617,123.399,29.5452,127.903,15.5424,0,0,0,0,0,0,0

2,5,5,7,2,0,10,7,14,1,0.045638,0.025693,0.857115,0.470965,0.116468,0.612737,0.696291,0.0842,0.159778,0,0,0,1,141.263,3.43766,112.077,12.0187,125.655,17.1516,0,0,0,0,0,0,1

13,0,0,7,14,6,11,7,10,7,0.097907,0.36909,0.987814,0.353691,0.643067,0.424232,0.860951,0.028715,0.170153,0,0,0,1,93.1206,21.4184,120.038,22.2345,143.01,13.5126,0,0,0,0,0,0,0

13,0,15,3,1,1,8,3,13,4,0.275675,0.07021,0.542266,0.827099,0.303608,0.916752,0.958386,0.035242,0.020949,0.423389,0,0,0,121.118,10.4747,127.525,8.83302,141.898,3.31454,0,0,0,0,0,0,0

4,2,14,0,10,2,5,1,12,3,0.065492,0.050143,0.874213,0.919067,0.933349,0.764081,0.826244,0.229273,0.117384,0,0,0,0,148.883,77.3518,119.577,8.90735,117.512,23.3895,0,0,0,0,0,0,0

6,4,14,1,10,7,9,0,8,3,0.034493,0.022455,0.532659,0.883131,0.191625,0.184629,0.905671,0.292978,0.154521,0.071763,0,0,0,128.792,77.9935,113.064,3.7654,122.644,9.16357,0,0,0.759157,0,0,0,1

0,7,9,4,7,5,4,5,7,5,0.366904,0.009166,0.669986,0.664549,0.812194,0.716887,0.463032,0.199717,0.038349,0,0,0.281528,0,139.006,63.4609,125.481,11.3515,130.224,28.1683,0,0,0,0,0,0,0

2,7,3,6,12,1,15,3,14,0,0.083794,0.012284,0.390548,0.319017,0.29364,0.74406,0.823463,0.123323,0.348809,0,0,0,0,80.6555,46.5704,113.626,14.9033,114.581,12.5319,0,0.43806,0,0,0,0,0

3,1,6,1,13,7,3,5,7,0,0.403255,0.194984,0.767484,0.687416,0.027455,0.689195,0.627912,0.133123,0.719189,0,0,0,0,161.094,39.4518,126.656,20.1126,120.922,31.5544,0,0,0.577023,0,0,0,0

5,6,5,1,6,3,15,5,1,1,0.228565,0.517783,0.683212,0.332859,0.162278,0.640303,0.794037,0.565021,0.363023,0,0,0,0,100.028,60.585,120.882,26.3844,140.564,12.71,0,0,0.596002,0,0,0,0

7,5,8,2,12,2,6,3,14,6,0.056095,0.290535,0.939826,0.788265,0.391473,0.556774,0.614289,0.509435,0.470785,0,0,0,0,156.077,34.7454,134.92,25.3688,128.336,2.05459,0,0,0,0,0,0,0

4,3,6,2,6,5,15,6,14,1,0.440893,0.073117,0.679156,0.476233,0.235822,0.585967,0.458517,0.162874,0.528701,0,0,0,0,110.957,6.13996,134.183,29.3256,112.687,30.7143,0,0,0,0,0,0.997583,1

5,5,8,3,3,2,6,3,13,1,0.143158,0.273526,0.049767,0.603893,0.336836,0.792892,0.854282,0.013536,0.132753,0,0,0,0,81.2613,64.8511,133.592,21.0105,139.795,12.9965,0,0,0,0,0,0,0

5,6,0,7,1,5,1,0,8,3,0.73392,0.008895,0.511149,0.578268,0.112441,0.292293,0.804522,0.061372,0.293002,0,0,0,0,110.038,88.8317,134.16,20.6894,117.161,20.2705,0,0,0,0,0,0,0

3,2,1,0,11,6,4,6,7,4,0.272518,0.019588,0.774871,0.727192,0.651183,0.810664,0.491401,0.300058,0.009022,0,0,0,0,157.476,52.3436,126.23,13.9039,114.615,31.5338,0,0,0,0,0,0,0

3,1,2,1,0,7,0,7,0,3,0.560067,0.454213,0.188985,0.022009,0.533462,0.611031,0.661297,0.103415,0.620213,0,0,0,0,151.484,55.8249,125.948,4.93588,123.777,20.8728,0,0,0,0,0,0,0

8,4,5,7,7,2,0,1,5,4,0.057867,0.069336,0.425995,0.053969,0.019569,0.916969,0.745191,0.036487,0.027373,0,0,0,0,175.206,19.804,139.064,26.2809,139.716,21.1894,0,0,0,0,0,0,0

11,3,6,5,10,4,1,4,12,2,0.508543,0.465545,0.495353,0.40443,0.876301,0.441167,0.700637,0.023227,0.248945,0,0,0,0,85.4441,74.1137,139.212,3.89256,131.942,13.0959,0,0,0,0,0,0,0

0,5,5,0,1,6,11,7,6,3,0.012715,0.062439,0.389154,0.395836,0.137256,0.116392,0.777798,0.06394,0.367088,0,0,0,0,165.542,45.7593,116.135,23.0028,131.462,15.9669,0,0,0,0,0,0,0

11,7,7,3,8,1,2,3,7,7,0.143832,0.002967,0.675034,0.949965,0.057765,0.724677,0.277828,0.288773,0.225264,0,0,0,0,160.477,67.9122,118.799,28.3559,116.136,21.0087,0,0,0,0,0,0,0

5,3,10,7,14,1,6,6,12,0,0.571799,0.07762,0.718042,0.123133,0.340984,0.071395,0.813925,0.011865,0.049886,0,0,0,0,90.7305,56.8469,119.681,15.5243,126.473,1.24049,0,0,0,0,0,0,0

12,6,13,5,6,3,8,3,8,4,0.296083,0.389124,0.519749,0.090521,0.500141,0.925744,0.853668,0.009139,0.394565,0,0,0,0,133.633,69.9326,131.458,11.2301,142.184,2.68366,0,0,0,0,0,0,0

2,1,2,1,14,3,12,2,2,7,0.007806,0.191118,0.902546,0.960909,0.091981,0.233105,0.370393,0.19824,0.081641,0,0,0,0,138.626,11.9696,136.528,15.4778,131.581,25.4938,0,0,0.524185,0,0,0,1

13,6,12,2,14,6,8,7,11,4,0.045949,0.052229,0.012664,0.293973,0.870205,0.796783,0.581547,0.146761,0.135897,0,0,0,0,144.973,93.7425,131.898,12.3277,121.219,21.9821,0,0,0,0,0,0,0

7,1,2,0,11,7,15,7,3,0,0.099309,0.187081,0.897798,0.260093,0.364239,0.501061,0.889371,0.408892,0.767902,0,0,0,0,173.257,19.437,132.414,8.04493,142.053,28.9404,0,0,0,0,0,0,0

12,1,6,0,14,3,1,5,13,5,0.118921,0.107448,0.739243,0.614403,0.220598,0.364811,0.285031,0.689234,0.154205,0,0,0,0,91.7541,94.6653,114.948,29.4837,140.51,18.328,0,0,0,0,0,0.014416,0

14,3,5,2,4,0,4,3,7,3,0.687825,0.242189,0.761977,0.503853,0.356772,0.278469,0.686622,0.415621,0.61937,0,0,0,0,165.258,17.4369,133.209,25.7388,133.183,22.5789,0,0,0,0,0,0,0

0,4,15,4,10,1,14,0,11,1,0.282411,0.37781,0.047928,0.036991,0.404475,0.986753,0.587585,0.000346,0.087701,0,0,0,0,120.999,36.4051,116.489,29.0509,125.856,24.335,0,0,0,0,0,0,0

3,3,1,7,7,3,13,2,2,7,0.457215,0.115163,0.518884,0.714424,0.26904,0.679386,0.791745,0.049178,0.238597,0,0,0,0,124.977,70.0819,125.259,20.7083,143.301,13.8218,0,0,0,0,0,0,0

1,0,9,1,15,2,13,2,15,5,0.391829,0.107564,0.569661,0.0096,0.49422,0.453982,0.59818,0.097539,0.203721,0,0,0,0,158.968,50.1839,125.353,7.67157,135.642,1.99962,0,0,0.40516,0,0,0,0

8,5,15,1,5,7,3,5,1,1,0.104411,0.298478,0.524141,0.368339,0.941664,0.717168,0.580496,0.505601,0.40816,0,0,0,0,131.946,74.5557,140.059,24.6696,141.42,9.66652,0,0,0,0,0,0,0

3,3,6,7,9,2,14,4,11,0,0.262586,0.128013,0.333245,0.967162,0.284434,0.078585,0.662293,0.088061,0.471882,0,0,0,0,87.4521,75.5942,122.235,20.5996,135.453,24.5593,0,0,0,0,0,0,0

2,0,2,2,6,4,8,1,7,0,0.73604,0.006181,0.089028,0.980447,0.309809,0.814077,0.589529,0.22492,0.196722,0,0,0,0,129,24.9224,136.316,31.3014,141.376,2.3091,0,0,0,0,0,0,0

7,0,6,0,4,6,11,5,1,2,0.093497,0.043259,0.241753,0.853387,0.248625,0.976897,0.44426,0.062696,0.205715,0,0,0,0,152.702,72.2873,140.415,8.51266,127.783,17.4036,0,0.263015,0,0,0,0,0

5,0,7,1,13,7,6,1,4,2,0.15867,0.480893,0.410724,0.400397,0.007588,0.519311,0.803073,0.017164,0.064256,0,0,0,0,101.367,37.0161,130.928,25.063,142.187,25.4949,0.99633,0,0,0,0,0,1

7,5,0,7,12,0,8,4,3,5,0.15006,0.016342,0.71972,0.987496,0.332688,0.63017,0.891683,0.124119,0.091343,0,0,0,0,113.861,7.40163,120.507,14.4533,116.788,17.6571,0,0,0,0,0,0,0

8,0,3,5,0,7,15,0,11,5,0.088413,0.024605,0.40293,0.904651,0.348037,0.88066,0.963001,0.186603,0.297158,0.267298,0,0,1,169.679,26.4679,136.483,25.8841,130.714,1.94623,0,0,0,0,0,0,0

0,3,10,2,6,3,9,5,11,4,0.011502,0.108058,0.109375,0.683433,0.226448,0.845919,0.374753,0.330318,0.056526,0,0,0,0,95.9254,29.5676,129.082,5.62972,120.131,7.19713,0,0,0,0,0.265892,0,0

2,0,4,1,15,3,7,3,7,3,0.443057,0.232023,0.44817,0.501765,0.448587,0.816419,0.103186,0.763728,0.431633,0,0,0.762985,0,165.181,74.5835,140.29,13.9442,126.954,4.36797,0,0,0,0,0,0,1

3,5,5,0,0,6,4,4,7,5,0.013751,0.056696,0.841156,0.856956,0.750085,0.716706,0.273925,0.001492,0.471932,0,0,0,0,83.9729,75.3647,113.129,29.9553,113.746,17.0359,0,0,0,0,0,0,0

8,0,6,2,13,7,11,5,1,0,0.854612,0.13973,0.020368,0.770069,0.166564,0.707588,0.371199,0.538715,0.130255,0,0,0,0,117.462,60.3252,141.792,18.1368,121.058,29.6699,0,0,0,0,0,0,0

9,3,14,3,1,6,0,7,15,6,0.178298,0.123881,0.256545,0.948626,0.929007,0.548655,0.78651,0.54374,0.150872,0,0,0,0,174.3,20.1295,128.147,3.11993,126.078,17.6677,0,0,0,0,0,0,0

4,0,0,2,10,7,15,5,8,2,0.758184,0.049969,0.670189,0.63501,0.426956,0.086295,0.98276,0.059714,0.47193,0.074599,0,0,0,96.6029,73.5927,139.71,2.04299,114.552,25.853,0,0,0,0,0,0,0

10,3,12,2,0,4,12,1,12,4,0.003098,0.330318,0.198521,0.330969,0.078227,0.276636,0.833039,0.290129,0.28803,0,0,0,0,134.621,10.8638,113.867,1.95328,127.262,30.6256,0,0,0,0,0,0,0

8,4,3,4,14,6,3,4,10,5,0.154804,0.421599,0.995054,0.261926,0.71796,0.41834,0.860615,0.061402,0.512518,0,0,0,0,81.9432,50.9166,139.884,27.7652,115.779,5.26704,0,0,0,0,0,0,0

8,0,8,6,8,1,5,6,7,3,0.251527,0.022247,0.07523,0.832857,0.894807,0.976476,0.392233,0.283593,0.077116,0,0,0,0,173.624,86.0321,138.832,10.4842,125.852,11.846,0,0,0,0,0.52577,0,0

10,6,13,7,3,3,5,5,11,5,0.012716,0.068013,0.441392,0.206101,0.361202,0.951063,0.758658,0.437047,0.035258,0,0,0,1,121.875,31.9846,135.828,31.1925,112.773,27.3664,0,0,0,0,0,0,0

2,3,3,7,15,6,4,0,7,1,0.469235,0.040777,0.338286,0.732038,0.354953,0.704628,0.947839,0.065744,0.357976,0.797014,0,0,0,118.434,19.7892,132.867,25.5913,139.62,26.0608,0,0,0,0,0,0,0

7,7,5,1,7,5,3,4,1,0,0.388993,0.002712,0.556221,0.056749,0.729504,0.183585,0.840608,0.253814,0.148717,0,0,0,0,95.0381,61.5619,136.834,11.3102,139.002,29.6958,0,0,0,0,0,0,0

8,1,11,7,12,2,14,7,8,2,0.329135,0.028729,0.703416,0.482747,0.594648,0.059233,0.694563,0.623132,0.016895,0,0,0,0,81.7938,95.1866,127.899,26.2709,128.528,23.088,0,0,0,0,0,0,0

11,7,6,6,8,7,4,6,7,6,0.761045,0.00863,0.910975,0.226064,0.44694,0.240744,0.45589,0.265679,0.164362,0,0,0,0,153.115,75.9881,122.179,10.4723,129.053,13.4728,0,0,0,0,0,0,0

7,7,5,5,8,3,8,0,9,7,0.271066,0.011176,0.001161,0.268734,0.412362,0.623045,0.921409,0.023159,0.048747,0.083883,0,0,0,157.112,41.6052,124.351,9.14246,119.74,7.03294,0,0.593845,0,0,0,0.296426,0

9,3,0,4,3,0,6,6,15,7,0.107138,0.019253,0.572042,0.033834,0.696269,0.342062,0.75258,0.037421,0.001914,0,0,0,0,123.873,13.2904,112.463,23.9355,119.214,16.1338,0,0,0,0,0,0,0

13,5,1,1,3,5,15,0,13,6,0.079223,0.106347,0.149045,0.119879,0.340275,0.205619,0.262474,0.384773,0.698239,0,0,0,0,91.2066,38.6801,120.641,4.14909,134.878,16.7806,0,0,0.336347,0,0,0,0

10,0,7,4,10,3,10,3,1,4,0.632713,0.452895,0.551211,0.351046,0.401218,0.108803,0.902856,0.684783,0.286544,0.226269,0,0,0,85.8197,70.8913,116.477,9.33836,124.405,14.3801,0,0,0,0,0,0,0

15,5,12,3,8,0,12,7,0,5,0.068831,0.022415,0.491166,0.342781,0.4056,0.456249,0.895794,0.009059,0.316115,0,0,0,1,129.446,26.8299,125.361,11.2746,142.487,16.925,0,0,0,0,0,0,0

12,3,14,5,3,0,6,3,3,6,0.067617,0.007167,0.960525,0.313211,0.605912,0.372671,0.676811,0.169164,0.078344,0,0,0,0,103.776,39.1186,116.497,2.50544,124.54,5.42621,0,0,0,0,0,0,0

12,3,12,4,4,0,10,3,11,5,0.180427,0.640393,0.414466,0.090439,0.018319,0.080041,0.701965,0.332136,0.174676,0,0,0,0,110.726,82.1801,134.491,4.52914,117.129,3.2846,0,0,0,0,0,0,0

0,2,2,1,8,5,11,6,14,5,0.83581,0.316173,0.075868,0.607742,0.627441,0.874632,0.810218,0.00239,0.472987,0,0,0,0,94.5275,12.9544,141.709,12.6987,112.248,2.40837,0,0,0,0,0,0,0

1,5,5,3,2,6,14,7,11,4,0.055303,0.027439,0.863493,0.848508,0.554581,0.712519,0.864961,0.40445,0.189884,0,0,0,0,150.781,20.8545,124.51,6.406,129.535,20.2332,0,0,0.57524,0,0,0,0

13,5,7,3,5,7,13,0,9,5,0.545572,0.00745,0.546338,0.325671,0.487186,0.309981,0.578105,0.219165,0.121057,0,0,0,0,97.1946,15.2784,133.816,28.4236,117.429,30.0461,0,0,0,0,0,0,0

0,6,5,2,8,4,0,6,7,2,0.141998,0.197781,0.208237,0.424467,0.279384,0.517226,0.309143,0.075118,0.09648,0,0,0,0,117.852,11.5693,119.732,0.755036,141.189,9.55311,0,0,0,0,0,0,0

8,5,7,6,2,3,7,1,11,6,0.075582,0.030067,0.367526,0.01485,0.121433,0.713716,0.496348,0.108562,0.419304,0,0,0,0,94.9497,48.2971,131.526,25.1266,129.524,17.2742,0,0,0,0,0,0,0

6,4,15,5,14,2,15,1,7,1,0.238785,0.241876,0.019417,0.448004,0.651667,0.468315,0.750275,0.145979,0.064912,0,0,0,0,120.238,76.9019,138.901,30.7436,119.614,13.8481,0,0,0,0,0,0,0

6,6,5,1,14,4,14,4,2,5,0.077706,0.008234,0.851728,0.919238,0.091364,0.52104,0.475816,0.334485,0.444485,0,0,0,0,89.4328,92.9985,124.142,14.7338,127.964,7.35046,0,0,0,0,0.874752,0,0

13,3,2,0,11,0,4,0,9,1,0.345147,0.028778,0.062388,0.850506,0.087184,0.949096,0.736179,0.021848,0.6607,0,0,0,0,136.781,79.1365,114.082,24.3673,131.261,24.7572,0,0,0,0.899898,0,0,0

4,1,10,4,12,0,12,7,1,2,0.484087,0.124347,0.635934,0.600575,0.954035,0.446659,0.904552,0.011069,0.173211,0.030345,0,0,0,164.246,77.047,140.315,24.1011,115.588,25.4385,0,0,0,0,0,0,0

6,5,8,5,10,5,11,5,3,1,0.001319,0.172755,0.063491,0.868756,0.268914,0.731436,0.938468,0.201854,0.662495,0.328877,0,0,0,102.483,65.9145,138.172,5.16074,128.246,30.3165,0,0,0,0,0,0,0

10,7,10,5,0,3,3,7,15,2,0.007732,0.064311,0.213891,0.606851,0.333624,0.519116,0.904615,0.571279,0.513327,0.034713,0,0,0,145.437,75.8397,113.512,13.5189,143.861,7.23787,0,0,0,0,0,0,0

0,3,7,5,9,3,1,1,0,0,0.24842,0.302618,0.536847,0.456684,0.618502,0.511773,0.617545,0.095557,0.409557,0,0,0,0,136.093,49.2848,141.562,21.1384,120.631,24.1747,0,0,0,0.990144,0,0,0

7,5,6,0,7,5,1,7,8,5,0.70048,0.030195,0.860628,0.305014,0.724014,0.184119,0.125453,0.032142,0.040431,0,0,0,0,158.328,0.107755,132.671,31.2812,117.316,1.51995,0,0,0,0,0,0,0

13,2,15,1,5,5,5,6,9,6,0.102296,0.030589,0.809948,0.780189,0.80687,0.571262,0.824882,0.076775,0.139441,0,0,0,0,96.7349,19.8165,116.882,17.6241,117.428,19.6727,0,0,0,0,0,0,0

2,4,3,3,13,0,4,5,12,7,0.344348,0.022832,0.712796,0.447767,0.015111,0.740796,0.883457,0.077764,0.419479,0,0,0,0,172.201,70.3817,127.386,2.52454,118.62,13.5604,0,0,0,0.700463,0,0,0

