527,384,541,513,413,871,624,449,362,695
398,883,949,1072,588,987,787,699,826,637
3918,3907,3909,3943,3907,3912,3890,3930,3894,3905
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
